timestamp,ticker,min_dte,sec_min_dte,spot,zero_gamma,major_pos_vol,major_pos_oi,major_neg_vol,major_neg_oi,strikes,sum_gex_vol,sum_gex_oi,delta_risk_reversal,max_priors,time
1771966800,META,1,3,639.2,0,637.5,0,640,0,"[[570, 0, 0, [0, 0, 0, 0, 0]], [572.5, 0, 0, [0, 0, 0, 0, 0]], [575, 0, 0, [0, 0, 0, 0, 0]], [577.5, 0, 0, [0, 0, 0, 0, 0]], [580, 0, 0, [0, 0, 0, 0, 0]], [582.5, 0, 0, [0, 0, 0, 0, 0]], [585, -0.04, 0, [-0.04, -0.04, -0.04, -0.04, -0.04]], [587.5, 0, 0, [0, 0, 0, 0, 0]], [590, 0, 0, [0, 0, 0, 0, -0.01]], [592.5, -0.08, 0, [-0.08, -0.08, -0.09, -0.09, -0.09]], [595, -0.01, 0, [-0.01, -0.01, -0.01, -0.01, -0.01]], [597.5, -0.01, 0, [-0.01, -0.01, -0.01, -0.01, -0.01]], [600, -0.03, 0, [-0.03, -0.03, -0.03, -0.03, -0.03]], [602.5, 0, 0, [0, 0, 0, 0, 0]], [605, -0.05, 0, [-0.05, -0.06, -0.07, -0.06, -0.06]], [607.5, -0.01, 0, [-0.01, -0.01, -0.01, -0.01, -0.01]], [610, -0.47, 0, [-0.47, -0.46, -0.52, -0.53, -0.49]], [612.5, -0.09, 0, [-0.09, -0.09, -0.1, -0.1, -0.09]], [615, -0.64, 0, [-0.62, -0.73, -0.73, -0.73, -0.66]], [617.5, -0.76, 0, [-0.77, -0.75, -0.8, -0.87, -0.86]], [620, -1.7, 0, [-1.74, -2.16, -2.33, -2.39, -2.06]], [622.5, -0.61, 0, [-0.62, -0.56, -0.63, -0.63, -0.54]], [625, 0.36, 0, [0.12, 0.15, 0.08, 0.05, 0.15]], [627.5, -1.68, 0, [-1.68, -1.59, -1.8, -1.86, -2.01]], [630, -2.49, 0, [-2.56, -2.68, -2.74, -2.81, -2.62]], [632.5, 0.4, 0, [0.42, 0.36, 0.58, 0.7, 1.27]], [635, 0.38, 0, [0.63, 0.89, 0.49, 0.5, 0.63]], [637.5, 12.76, 0, [13.53, 12.69, 11.79, 12.2, 14.4]], [640, -23.72, 0, [-23.6, -24.49, -22.82, -21.84, -21.93]], [642.5, 2.12, 0, [1.99, 2.1, 2.14, 2.05, 2.35]], [645, 6.82, 0, [6.92, 7.25, 6.49, 6.26, 6.5]], [647.5, 4.63, 0, [4.58, 4.59, 4.1, 3.92, 3.98]], [650, 7.23, 0, [7.44, 7.78, 6.66, 6.31, 6]], [652.5, 0.46, 0, [1.01, 1.02, 0.58, 0.57, 0.65]], [655, 0.79, 0, [0.94, 0.9, 0.77, 0.74, 0.36]], [657.5, 0.4, 0, [0.4, 0.4, 0.4, 0.36, 0.38]], [660, 0.34, 0, [0.34, 0.35, 0.28, 0.25, -0.01]], [662.5, 0.05, 0, [0.05, 0.04, 0.04, 0.04, 0.08]], [665, -0.01, 0, [-0.01, -0.02, 0, -0.01, -0.01]], [667.5, 0.14, 0, [0.14, 0.14, 0.14, 0.14, 0.14]], [670, 0.27, 0, [0.27, 0.27, 0.27, 0.27, 0.28]], [672.5, 0.06, 0, [0.06, 0.06, 0.06, 0.06, 0.06]], [675, -0.05, 0, [-0.05, -0.06, -0.06, -0.06, -0.05]], [677.5, -0.14, 0, [-0.14, -0.14, -0.14, -0.14, -0.14]], [680, 0.02, 0, [0.02, 0.02, 0.01, 0.01, 0.01]], [682.5, -0.09, 0, [-0.09, -0.09, -0.09, 0, 0]], [685, 0.02, 0, [0.02, 0.02, 0.02, 0.02, 0.02]], [687.5, 0, 0, [0, 0, 0, 0, 0]], [690, 0, 0, [0, 0, 0, 0, 0]], [692.5, 0, 0, [0, 0, 0, 0, 0]], [695, 0.01, 0, [0.01, 0.01, 0.01, 0.01, 0.01]], [697.5, 0, 0, [0, 0, 0, 0, 0]], [700, 0, 0, [0, 0, 0, 0, 0]], [702.5, 0, 0, [0, 0, 0, 0, 0]], [705, 0, 0, [0, 0, 0, 0, 0]], [707.5, 0, 0, [0, 0, 0, 0, 0]], [710, 0, 0, [0, 0, 0, 0, 0]], [712.5, 0, 0, [0, 0, 0, 0, 0]], [715, 0, 0, [0, 0, 0, 0, 0]], [717.5, 0, 0, [0, 0, 0, 0, 0]], [720, 0, 0, [0, 0, 0, 0, 0]], [722.5, 0, 0, [0, 0, 0, 0, 0]], [725, 0, 0, [0, 0, 0, 0, 0]], [727.5, 0, 0, [0, 0, 0, 0, 0]], [730, 0, 0, [0, 0, 0, 0, 0]], [732.5, 0, 0, [0, 0, 0, 0, 0]], [735, 0, 0, [0, 0, 0, 0, 0]], [737.5, 0, 0, [0, 0, 0, 0, 0]], [740, 0, 0, [0, 0, 0, 0, 0]], [742.5, 0, 0, [0, 0, 0, 0, 0]], [745, 0, 0, [0, 0, 0, 0, 0]], [747.5, 0, 0, [0, 0, 0, 0, 0]], [750, 0, 0, [0, 0, 0, 0, 0]], [755, 0, 0, [0, 0, 0, 0, 0]]]",4.6,0,0,"[[640, -0.781], [637.5, -0.763], [640, 0.771], [637.5, 0.976], [640, -1.876], [640, -1.791]]",14:04:09
