timestamp,ticker,min_dte,sec_min_dte,spot,zero_gamma,major_pos_vol,major_pos_oi,major_neg_vol,major_neg_oi,strikes,sum_gex_vol,sum_gex_oi,delta_risk_reversal,max_priors,time
1771966800,QQQ,0,1,607.79,0,608,0,606.98,0,"[[550, 0, 0, [0, 0, 0, 0, 0]], [555, 0, 0, [0, 0, 0, 0, 0]], [559, 0, 0, [0, 0, 0, 0, 0]], [560, 0, 0, [0, 0, 0, 0, 0]], [561, 0, 0, [0, 0, 0, 0, 0]], [562, 0, 0, [0, 0, 0, 0, 0]], [563, 0, 0, [0, 0, 0, 0, 0]], [564, 0, 0, [0, 0, 0, 0, 0]], [565, 0, 0, [0, 0, 0, 0, 0]], [566, 0, 0, [0, 0, 0, 0, 0]], [567, 0, 0, [0, 0, 0, 0, 0]], [568, 0, 0, [0, 0, 0, 0, 0]], [569, 0, 0, [0, 0, 0, 0, 0]], [570, 0.01, 0, [0, 0.01, 0.01, 0.01, 0.01]], [571, 0, 0, [0, 0, 0, 0, 0]], [572, 0, 0, [0, 0, 0, 0, 0]], [573, 0, 0, [0, 0, 0, 0, 0]], [574, 0, 0, [0, 0, 0, 0, 0]], [575, 0, 0, [0, 0, 0, 0, 0]], [576, 0, 0, [0, 0, 0, 0, 0]], [577, -0.02, 0, [-0.02, -0.02, -0.03, -0.03, -0.03]], [578, 0, 0, [0, 0, 0, 0, 0]], [579, -0.01, 0, [-0.01, -0.01, -0.01, -0.01, -0.01]], [580, -0.07, 0, [-0.07, -0.07, -0.07, -0.07, -0.07]], [581, -0.05, 0, [-0.05, -0.05, -0.05, -0.05, -0.05]], [582, -0.11, 0, [-0.11, -0.11, -0.11, -0.11, -0.11]], [583, -0.05, 0, [-0.05, -0.05, -0.05, -0.05, -0.05]], [584, -0.12, 0, [-0.12, -0.12, -0.12, -0.12, -0.12]], [585, -0.21, 0, [-0.2, -0.2, -0.2, -1.18, -1.19]], [586, -0.06, 0, [-0.06, -0.07, -0.06, -0.06, -0.06]], [587, -0.1, 0, [-0.1, -0.1, -0.1, -0.11, -0.11]], [588, -0.25, 0, [-0.25, -0.25, -0.25, -0.27, -0.27]], [589, -0.22, 0, [-0.22, -0.22, -0.24, -0.26, -0.26]], [590, -0.85, 0, [-0.85, -0.84, -0.85, -0.88, -0.88]], [591, -0.06, 0, [-0.06, -0.06, -0.06, -0.06, -0.06]], [592, -1.62, 0, [-1.62, -1.6, -1.6, -1.66, -1.72]], [593, 0.13, 0, [0.13, 0.13, 0.13, 0.13, 0.12]], [594, -0.55, 0, [-0.54, -0.58, -0.58, -0.58, -0.59]], [595, -1.29, 0, [-1.3, -1.27, -1.32, -1.47, -1.44]], [596, -0.4, 0, [-0.35, -0.35, -0.37, -0.39, -0.45]], [597, 0.03, 0, [0.03, 0.03, 0.03, -0.05, -0.05]], [598, -2.74, 0, [-2.67, -2.62, -2.66, -2.97, -4.29]], [599, -4.11, 0, [-4.02, -3.28, -3.71, -4.32, -3.73]], [600, -13.56, 0, [-12.75, -10.5, -14.09, -15.78, -13.39]], [601, -11.43, 0, [-11.44, -15.6, -10.49, -11.37, -13.71]], [602, 9.81, 0, [2.89, 5.46, 4.55, 5.54, 7.57]], [603, 30.45, 0, [23.62, 9.13, 13.38, 37.57, 34.53]], [604, 9.47, 0, [9.48, 4.41, -10.16, 10.51, 11.87]], [605, 29.37, 0, [-0.34, 21.87, 16.75, 16.93, -28.15]], [606, -15.45, 0, [-15.74, -24.81, -37.86, -41.92, -72.12]], [607, -104.98, 0, [-44.95, -95.96, 42.86, 105.25, 272.35]], [608, 677.2, 0, [1172.92, 768.53, 878.38, 582.71, 247.48]], [609, -20.89, 0, [-22.56, 137.1, 56.31, 87.35, 52.1]], [610, 43.92, 0, [19.2, 36.66, 30.57, 37.19, 23.96]], [611, 2.76, 0, [1.5, -1.13, 1.99, -2.75, -4.54]], [612, 5.64, 0, [6.34, 6.49, 6.67, 6.3, 3.61]], [613, 5.37, 0, [5.42, 6.38, 6.81, 4.98, 6.27]], [614, 2.54, 0, [3.33, 3.33, 2.77, 2.37, 2.22]], [615, 0.81, 0, [0.89, -0.81, -0.27, 0.65, 0.29]], [616, 0.21, 0, [0.21, 0.21, 0.19, 0.16, 0.15]], [617, 0.05, 0, [0.05, 0.05, 0.05, 0.05, 0.05]], [618, 0.27, 0, [0.27, 0.27, 0.27, 0.23, 0.22]], [619, 0.05, 0, [0.05, 0.05, 0.05, 0.05, 0.06]], [620, -0.01, 0, [-0.01, 0, -0.01, -0.01, -0.01]], [621, 0.02, 0, [0.02, 0.02, 0.02, 0.02, 0.02]], [622, 0.05, 0, [0.05, 0.05, 0.05, 0.06, 0.06]], [623, 0, 0, [0, 0, 0, 0, 0]], [624, 0.01, 0, [0.01, 0.01, 0.01, 0.01, 0.01]], [625, 0.01, 0, [0.01, 0.01, 0.01, 0.01, 0]], [626, 0, 0, [0, 0, 0, 0, 0]], [627, -0.07, 0, [-0.07, -0.07, -0.07, -0.07, -0.03]], [628, -0.2, 0, [-0.2, -0.2, -0.2, -0.2, -0.18]], [629, -0.67, 0, [-0.67, -0.67, -0.67, -0.67, -0.67]], [630, 0, 0, [0, 0, 0, 0, 0]], [631, 0, 0, [0, 0, 0, 0, 0]], [632, 0, 0, [0, 0, 0, 0, 0]], [633, 0, 0, [0, 0, 0, 0, 0]], [634, 0, 0, [0, 0, 0, 0, 0]], [635, 0, 0, [0, 0, 0, 0, 0]], [636, 0, 0, [0, 0, 0, 0, 0]], [637, 0, 0, [0, 0, 0, 0, 0]], [638, 0, 0, [0, 0, 0, 0, 0]], [639, 0, 0, [0, 0, 0, 0, 0]], [640, 0, 0, [0, 0, 0, 0, 0]], [641, 0, 0, [0, 0, 0, 0, 0]], [642, 0, 0, [0, 0, 0, 0, 0]], [643, 0, 0, [0, 0, 0, 0, 0]], [644, 0, 0, [0, 0, 0, 0, 0]], [645, 0, 0, [0, 0, 0, 0, 0]], [646, 0, 0, [0, 0, 0, 0, 0]], [647, 0, 0, [0, 0, 0, 0, 0]], [648, 0, 0, [0, 0, 0, 0, 0]], [649, 0, 0, [0, 0, 0, 0, 0]], [650, 0, 0, [0, 0, 0, 0, 0]], [655, 0, 0, [0, 0, 0, 0, 0]], [660, 0, 0, [0, 0, 0, 0, 0]], [665, 0, 0, [0, 0, 0, 0, 0]]]",637.987,0,0,"[[608, -723.596], [608, -495.73], [609, -157.99], [608, -201.18], [607, -210.232], [608, 429.719]]",14:04:09
